tab	samples
analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	dip	geologic_classes	geologic_types	height	lithologies	method_codes	sample	site
	-31.4	0.0	60.1	331.8	This study	-45.0			0.0		SO-CMD-NORTH	CF14.3	CF14
	-31.1	0.0	60.1	331.8	This study	-31.0			0.0		SO-CMD-NORTH	CF14.5	CF14
	-39.1	0.0	60.1	331.8	This study	-35.0			0.0		SO-CMD-NORTH	CF14.6	CF14
	-56.1	0.0	60.1	331.8	This study	-38.0			0.0		SO-CMD-NORTH	CF14.7	CF14
	-53.1	0.0	60.1	331.8	This study	-40.0			0.0		SO-CMD-NORTH	CF14.8	CF14
	26.9	0.0	60.1	331.8	This study	-32.0			0.0		SO-CMD-NORTH	CF15.1	CF15
	-13.1	0.0	60.1	331.8	This study	-27.0			0.0		SO-CMD-NORTH	CF15.2	CF15
	62.9	0.0	60.1	331.8	This study	-52.0			0.0		SO-CMD-NORTH	CF15.5	CF15
	63.9	0.0	60.1	331.8	This study	-51.0			0.0		SO-CMD-NORTH	CF15.6	CF15
	60.9	0.0	60.1	331.8	This study	-41.0			0.0		SO-CMD-NORTH	CF15.7	CF15
	62.9	0.0	60.1	331.8	This study	-44.0			0.0		SO-CMD-NORTH	CF15.8	CF15
	24.9	0.0	60.1	331.8	This study	-58.0			0.0		SO-CMD-NORTH	CF16.1	CF16
	28.0	0.0	60.1	331.8	This study	-57.0			0.0		SO-CMD-NORTH	CF16.2	CF16
	21.8	0.0	60.1	331.8	This study	-55.0			0.0		SO-CMD-NORTH	CF16.3	CF16
	22.5	0.0	60.1	331.8	This study	-54.0			0.0		SO-CMD-NORTH	CF16.4	CF16
	4.9	0.0	60.1	331.8	This study	-38.0			0.0		SO-CMD-NORTH	CF16.6	CF16
	2.9	0.0	60.1	331.8	This study	-30.0			0.0		SO-CMD-NORTH	CF16.7	CF16
	86.9	0.0	60.1	331.8	This study	-18.0			0.0		SO-CMD-NORTH	CF16.8	CF16
	31.0	0.0	60.1	331.8	This study	-85.0			0.0		SO-CMD-NORTH	CF17.1	CF17
	-11.6	0.0	60.1	331.8	This study	-28.0			0.0		SO-CMD-NORTH	CF17.2	CF17
	-25.7	0.0	60.1	331.8	This study	-29.0			0.0		SO-CMD-NORTH	CF17.6	CF17
	63.9	0.0	60.1	331.8	This study	-76.0			0.0		SO-CMD-NORTH	CF17.8	CF17
	25.9	0.0	60.1	331.8	This study	-52.0			4.7		SO-CMD-NORTH	CF18.1	CF18
	4.9	0.0	60.1	331.8	This study	-32.0			3.4		SO-CMD-NORTH	CF18.8	CF18
	4.9	0.0	60.1	331.8	This study	-34.0			3.45		SO-CMD-NORTH	CF18.9	CF18
	0.9	0.0	60.1	331.8	This study	-35.0			3.5		SO-CMD-NORTH	CF18.10	CF18
	-46.1	0.0	60.1	331.8	This study	-52.0			0.0		SO-CMD-NORTH	CF19.1	CF19
	-43.1	0.0	60.1	331.8	This study	-53.0			0.0		SO-CMD-NORTH	CF19.2	CF19
	-37.1	0.0	60.1	331.8	This study	-52.0			0.0		SO-CMD-NORTH	CF19.3	CF19
	95.9	0.0	60.1	331.8	This study	-62.0			0.0		SO-CMD-NORTH	CF19.4	CF19
	94.9	0.0	60.1	331.8	This study	-62.0			0.0		SO-CMD-NORTH	CF19.5	CF19
	91.9	0.0	60.1	331.8	This study	-65.0			0.0		SO-CMD-NORTH	CF19.6	CF19
	89.9	0.0	60.1	331.8	This study	-68.0			0.0		SO-CMD-NORTH	CF19.7	CF19
	92.9	0.0	60.1	331.8	This study	-69.0			0.0		SO-CMD-NORTH	CF19.8	CF19
	244.3	0.0	60.1	331.8	This study	-66.0			1.1		SO-CMD-NORTH	CF2.2	CF2
	-70.4	0.0	60.1	331.8	This study	-60.0			2.4		SO-CMD-NORTH	CF2.3	CF2
	-14.0	0.0	60.1	331.8	This study	-64.0			2.7		SO-CMD-NORTH	CF2.5	CF2
	249.5	0.0	60.1	331.8	This study	-45.0			2.7		SO-CMD-NORTH	CF2.6	CF2
	255.2	0.0	60.1	331.8	This study	-42.0			2.7		SO-CMD-NORTH	CF2.7	CF2
	2.9	0.0	60.1	331.8	This study	-28.0			0.0		SO-CMD-NORTH	CF20.1	CF20
	3.9	0.0	60.1	331.8	This study	-27.0			0.0		SO-CMD-NORTH	CF20.2	CF20
	13.9	0.0	60.1	331.8	This study	-24.0			0.0		SO-CMD-NORTH	CF20.3	CF20
	-0.1	0.0	60.1	331.8	This study	-25.0			0.0		SO-CMD-NORTH	CF20.4	CF20
	221.9	0.0	60.1	331.8	This study	-35.0			0.0		SO-CMD-NORTH	CF20.5	CF20
	247.9	0.0	60.1	331.8	This study	-74.0			0.0		SO-CMD-NORTH	CF20.6	CF20
	-48.1	0.0	60.1	331.8	This study	-37.0			0.0		SO-CMD-NORTH	CF20.7	CF20
	-72.1	0.0	60.1	331.8	This study	-43.0			0.0		SO-CMD-NORTH	CF20.8	CF20
	-80.1	0.0	60.1	331.8	This study	-27.0			0.0		SO-CMD-NORTH	CF21.1	CF21
	-79.1	0.0	60.1	331.8	This study	-32.0			0.0		SO-CMD-NORTH	CF21.2	CF21
	-80.1	0.0	60.1	331.8	This study	-31.0			0.0		SO-CMD-NORTH	CF21.3	CF21
	-46.1	0.0	60.1	331.8	This study	-54.0			0.0		SO-CMD-NORTH	CF21.4	CF21
	-49.1	0.0	60.1	331.8	This study	-52.0			0.0		SO-CMD-NORTH	CF21.5	CF21
	189.9	0.0	60.1	331.8	This study	-61.0			0.0		SO-CMD-NORTH	CF21.8	CF21
	193.9	0.0	60.1	331.8	This study	-57.0			0.0		SO-CMD-NORTH	CF21.9	CF21
	236.9	0.0	60.1	331.8	This study	-78.0			0.0		SO-CMD-NORTH	CF22.1	CF22
	-84.8	0.0	60.1	331.8	This study	-44.0			0.0		SO-CMD-NORTH	CF22.8	CF22
	141.0	0.0	60.1	331.8	This study	-29.0			0.0		SO-CMD-NORTH	CF23.2	CF23
	136.1	0.0	60.1	331.8	This study	-31.0			0.0		SO-CMD-NORTH	CF23.3	CF23
	-69.1	0.0	60.1	331.8	This study	-15.0			0.0		SO-CMD-NORTH	CF23.4	CF23
	252.9	0.0	60.1	331.8	This study	-12.0			0.0		SO-CMD-NORTH	CF23.5	CF23
	-50.4	0.0	60.1	331.8	This study	-5.0			0.0		SO-CMD-NORTH	CF23.6	CF23
	259.2	0.0	60.1	331.8	This study	-18.0			0.0		SO-CMD-NORTH	CF23.7	CF23
	-90.1	0.0	60.1	331.8	This study	-16.0			0.0		SO-CMD-NORTH	CF23.8	CF23
	183.9	0.0	60.1	331.8	This study	-61.0			0.0		SO-CMD-NORTH	CF24.2	CF24
	219.8	0.0	60.1	331.8	This study	-60.0			0.0		SO-CMD-NORTH	CF24.3	CF24
	223.8	0.0	60.1	331.8	This study	-64.0			0.0		SO-CMD-NORTH	CF24.4	CF24
	164.1	0.0	60.1	331.8	This study	-47.0			0.0		SO-CMD-NORTH	CF24.5	CF24
	5.9	0.0	60.1	331.8	This study	-17.0			0.0		SO-CMD-NORTH	CF24.6	CF24
	-2.1	0.0	60.1	331.8	This study	-39.0			0.0		SO-CMD-NORTH	CF25.6	CF25
	-12.1	0.0	60.1	331.8	This study	-40.0			0.0		SO-CMD-NORTH	CF25.7	CF25
	-61.7	0.0	60.1	331.8	This study	-50.0			0.0		SO-CMD-NORTH	CF25.8	CF25
	174.9	0.0	60.1	331.8	This study	-61.0			0.0		SO-CMD-NORTH	CF26.1	CF26
	170.9	0.0	60.1	331.8	This study	-58.0			0.0		SO-CMD-NORTH	CF26.2	CF26
	161.9	0.0	60.1	331.8	This study	-57.0			0.0		SO-CMD-NORTH	CF26.4	CF26
	217.9	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF26.5	CF26
	-61.1	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF26.6	CF26
	-67.1	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF26.7	CF26
	-67.1	0.0	60.1	331.8	This study	-21.0			0.0		SO-CMD-NORTH	CF26.8	CF26
	-53.1	0.0	60.1	331.8	This study	-21.0			0.0		SO-CMD-NORTH	CF27.1	CF27
	-58.1	0.0	60.1	331.8	This study	-22.0			0.0		SO-CMD-NORTH	CF27.2	CF27
	-51.1	0.0	60.1	331.8	This study	-22.0			0.0		SO-CMD-NORTH	CF27.4	CF27
	-66.1	0.0	60.1	331.8	This study	-18.0			0.0		SO-CMD-NORTH	CF27.5	CF27
	-75.1	0.0	60.1	331.8	This study	-34.0			0.0		SO-CMD-NORTH	CF27.6	CF27
	-70.7	0.0	60.1	331.8	This study	-31.0			0.0		SO-CMD-NORTH	CF27.7	CF27
	-66.8	0.0	60.1	331.8	This study	-32.0			0.0		SO-CMD-NORTH	CF27.8	CF27
	-2.3	0.0	60.1	331.8	This study	-19.0			0.0		SO-CMD-NORTH	CF28.1	CF28
	-81.3	0.0	60.1	331.8	This study	-10.0			0.0		SO-CMD-NORTH	CF28.3	CF28
	37.7	0.0	60.1	331.8	This study	-33.0			0.0		SO-CMD-NORTH	CF28.4	CF28
	40.9	0.0	60.1	331.8	This study	-31.0			0.0		SO-CMD-NORTH	CF28.5	CF28
	38.7	0.0	60.1	331.8	This study	-28.0			0.0		SO-CMD-NORTH	CF28.6	CF28
	-27.1	0.0	60.1	331.8	This study	-18.0			0.0		SO-CMD-NORTH	CF28.7	CF28
	4.5	0.0	60.1	331.8	This study	-20.0			0.0		SO-CMD-NORTH	CF28.8	CF28
	60.9	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF29.1	CF29
	58.9	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF29.2	CF29
	61.9	0.0	60.1	331.8	This study	-18.0			0.0		SO-CMD-NORTH	CF29.3	CF29
	68.9	0.0	60.1	331.8	This study	-19.0			0.0		SO-CMD-NORTH	CF29.4	CF29
	-30.1	0.0	60.1	331.8	This study	-23.0			0.0		SO-CMD-NORTH	CF29.5	CF29
	-32.1	0.0	60.1	331.8	This study	-26.0			0.0		SO-CMD-NORTH	CF29.6	CF29
	-24.1	0.0	60.1	331.8	This study	-28.0			0.0		SO-CMD-NORTH	CF29.7	CF29
	-18.1	0.0	60.1	331.8	This study	-19.0			0.0		SO-CMD-NORTH	CF29.8	CF29
	231.9	0.0	60.1	331.8	This study	-33.0			4.2		SO-CMD-NORTH	CF3.2	CF3
	227.9	0.0	60.1	331.8	This study	-36.0			4.2		SO-CMD-NORTH	CF3.3	CF3
	223.9	0.0	60.1	331.8	This study	-41.0			4.5		SO-CMD-NORTH	CF3.4	CF3
	231.9	0.0	60.1	331.8	This study	-35.0			4.55		SO-CMD-NORTH	CF3.5	CF3
	221.9	0.0	60.1	331.8	This study	-42.0			4.45		SO-CMD-NORTH	CF3.6	CF3
	230.9	0.0	60.1	331.8	This study	-40.0			4.55		SO-CMD-NORTH	CF3.8	CF3
	144.9	0.0	60.1	331.8	This study	-36.0			0.0		SO-CMD-NORTH	CF30.2	CF30
	139.9	0.0	60.1	331.8	This study	-37.0			0.0		SO-CMD-NORTH	CF30.3	CF30
	130.9	0.0	60.1	331.8	This study	-30.0			0.0		SO-CMD-NORTH	CF30.4	CF30
	-21.1	0.0	60.1	331.8	This study	-10.0			0.0		SO-CMD-NORTH	CF30.5	CF30
	-28.1	0.0	60.1	331.8	This study	-12.0			0.0		SO-CMD-NORTH	CF30.6	CF30
	-28.1	0.0	60.1	331.8	This study	-17.0			0.0		SO-CMD-NORTH	CF30.7	CF30
	7.9	0.0	60.1	331.8	This study	-46.0			0.0		SO-CMD-NORTH	CF30.8	CF30
	-47.1	0.0	60.1	331.8	This study	-22.0			0.0		SO-CMD-NORTH	CF31.2	CF31
	-11.1	0.0	60.1	331.8	This study	-33.0			0.0		SO-CMD-NORTH	CF31.3	CF31
	-32.1	0.0	60.1	331.8	This study	-41.0			0.0		SO-CMD-NORTH	CF31.4	CF31
	-88.1	0.0	60.1	331.8	This study	-30.0			0.0		SO-CMD-NORTH	CF31.5	CF31
	-85.1	0.0	60.1	331.8	This study	-30.0			0.0		SO-CMD-NORTH	CF31.6	CF31
	48.9	0.0	60.1	331.8	This study	-60.0			0.0		SO-CMD-NORTH	CF31.7	CF31
	51.9	0.0	60.1	331.8	This study	-70.0			0.0		SO-CMD-NORTH	CF31.8	CF31
	27.9	0.0	60.1	331.8	This study	-19.0			0.0		SO-CMD-NORTH	CF32.2	CF32
	33.9	0.0	60.1	331.8	This study	-17.0			0.0		SO-CMD-NORTH	CF32.3	CF32
	63.9	0.0	60.1	331.8	This study	-19.0			0.0		SO-CMD-NORTH	CF32.5	CF32
	58.9	0.0	60.1	331.8	This study	-23.0			0.0		SO-CMD-NORTH	CF32.6	CF32
	256.9	0.0	60.1	331.8	This study	-85.0			0.0		SO-CMD-NORTH	CF33.2	CF33
	259.9	0.0	60.1	331.8	This study	-94.0			0.0		SO-CMD-NORTH	CF33.4	CF33
	259.9	0.0	60.1	331.8	This study	-86.0			0.0		SO-CMD-NORTH	CF33.5	CF33
	254.9	0.0	60.1	331.8	This study	-80.0			0.0		SO-CMD-NORTH	CF33.7	CF33
	254.9	0.0	60.1	331.8	This study	-85.0			0.0		SO-CMD-NORTH	CF33.8	CF33
	230.4	0.0	60.1	331.8	This study	-56.0			0.0		SO-CMD-NORTH	CF34.1	CF34
	237.9	0.0	60.1	331.8	This study	-40.0			0.0		SO-CMD-NORTH	CF34.4	CF34
	224.9	0.0	60.1	331.8	This study	-63.0			0.0		SO-CMD-NORTH	CF34.5	CF34
	154.9	0.0	60.1	331.8	This study	-46.0			0.0		SO-CMD-NORTH	CF34.8	CF34
	229.9	0.0	60.1	331.8	This study	-80.0			0.0		SO-CMD-NORTH	CF35.3	CF35
	227.9	0.0	60.1	331.8	This study	-94.0			0.0		SO-CMD-NORTH	CF35.4	CF35
	229.9	0.0	60.1	331.8	This study	-96.0			0.0		SO-CMD-NORTH	CF35.5	CF35
	175.9	0.0	60.1	331.8	This study	-50.0			4.9		SO-CMD-NORTH	CF4.1	CF4
	-89.1	0.0	60.1	331.8	This study	-26.0			5.65		SO-CMD-NORTH	CF4.7	CF4
	-81.1	0.0	60.1	331.8	This study	-27.0			5.75		SO-CMD-NORTH	CF4.8	CF4
	-48.3	0.0	60.1	331.8	This study	-29.0			9.0		SO-CMD-NORTH	CF5.2	CF5
	-8.8	0.0	60.1	331.8	This study	-31.0			9.4		SO-CMD-NORTH	CF5.3	CF5
	16.8	0.0	60.1	331.8	This study	-32.0			9.4		SO-CMD-NORTH	CF5.4	CF5
	41.5	0.0	60.1	331.8	This study	-43.0			9.4		SO-CMD-NORTH	CF5.5	CF5
	45.2	0.0	60.1	331.8	This study	-45.0			9.4		SO-CMD-NORTH	CF5.6	CF5
	171.0	0.0	60.1	331.8	This study	-0.0			9.3		SO-CMD-NORTH	CF5.7	CF5
	6.6	0.0	60.1	331.8	This study	-26.0			9.5		SO-CMD-NORTH	CF5.9	CF5
	-9.1	0.0	60.1	331.8	This study	-37.0			5.8		SO-CMD-NORTH	CF6.1	CF6
	-9.1	0.0	60.1	331.8	This study	-38.0			5.8		SO-CMD-NORTH	CF6.2	CF6
	-53.1	0.0	60.1	331.8	This study	-44.0			5.2		SO-CMD-NORTH	CF6.3	CF6
	-58.1	0.0	60.1	331.8	This study	-39.0			5.2		SO-CMD-NORTH	CF6.4	CF6
	-64.1	0.0	60.1	331.8	This study	-29.0			10.3		SO-CMD-NORTH	CF6.5	CF6
	-58.1	0.0	60.1	331.8	This study	-29.0			10.4		SO-CMD-NORTH	CF6.6	CF6
	120.9	0.0	60.1	331.8	This study	-30.0			10.9		SO-CMD-NORTH	CF6.7	CF6
	173.5	0.0	60.1	331.8	This study	-20.0			4.5		SO-CMD-NORTH	CF7.1	CF7
	173.7	0.0	60.1	331.8	This study	-21.0			4.5		SO-CMD-NORTH	CF7.2	CF7
	161.4	0.0	60.1	331.8	This study	-37.0			4.4		SO-CMD-NORTH	CF7.3	CF7
	160.1	0.0	60.1	331.8	This study	-32.0			4.4		SO-CMD-NORTH	CF7.4	CF7
	56.5	0.0	60.1	331.8	This study	-6.0			6.7		SO-CMD-NORTH	CF7.7	CF7
	-15.0	0.0	60.1	331.8	This study	-11.0			6.7		SO-CMD-NORTH	CF7.8	CF7
	-63.1	0.0	60.1	331.8	This study	-22.0			5.4		SO-CMD-NORTH	CF8.1	CF8
	-75.1	0.0	60.1	331.8	This study	-25.0			5.4		SO-CMD-NORTH	CF8.2	CF8
	-59.1	0.0	60.1	331.8	This study	-20.0			5.4		SO-CMD-NORTH	CF8.3	CF8
	-78.1	0.0	60.1	331.8	This study	-26.0			5.3		SO-CMD-NORTH	CF8.4	CF8
	-83.1	0.0	60.1	331.8	This study	-29.0			5.3		SO-CMD-NORTH	CF8.5	CF8
	-54.1	0.0	60.1	331.8	This study	-25.0			2.0		SO-CMD-NORTH	CF8.6	CF8
	-57.1	0.0	60.1	331.8	This study	-23.0			1.95		SO-CMD-NORTH	CF8.7	CF8
	-62.1	0.0	60.1	331.8	This study	-23.0			1.9		SO-CMD-NORTH	CF8.8	CF8
	113.8	0.0	60.1	331.8	This study	-12.0			4.5		SO-CMD-NORTH	CF9.5	CF9
	120.7	0.0	60.1	331.8	This study	-11.0			4.5		SO-CMD-NORTH	CF9.6	CF9
	92.1	0.0	60.1	331.8	This study	-10.0			4.4		SO-CMD-NORTH	CF9.7	CF9
	153.9	0.0	60.1	331.8	This study	-46.0			4.4		SO-CMD-NORTH	CF9.8	CF9
